--- NEW SESSION ---
110769,-0.03,0.24,1.02,57.25,-9.70,6.41
110779,-0.02,0.23,1.03,56.21,-9.03,5.92
110789,-0.02,0.23,1.03,56.58,-10.19,5.19
110799,-0.02,0.23,1.03,57.50,-10.93,5.13
110809,-0.02,0.23,1.02,57.25,-10.31,5.80
110819,-0.04,0.24,1.03,58.29,-12.39,4.46
110829,-0.02,0.24,1.02,58.11,-10.25,5.43
110839,-0.03,0.24,1.02,56.15,-11.17,5.92
110849,-0.01,0.24,1.02,57.31,-10.74,5.43
110859,-0.02,0.24,1.03,58.04,-10.38,4.58
110869,-0.02,0.24,1.02,58.35,-10.99,4.21
110879,-0.01,0.23,1.02,57.25,-10.80,3.48
110889,-0.02,0.24,1.03,56.46,-9.40,3.05
110899,-0.03,0.24,1.02,56.52,-9.46,3.54
110909,0.01,0.23,1.03,56.40,-9.52,4.27
110919,-0.02,0.24,1.03,57.92,-9.83,1.16
110929,-0.02,0.24,1.03,56.34,-9.46,2.01
110939,-0.01,0.26,1.02,56.27,-8.85,3.54
110949,0.03,0.25,1.03,58.78,-10.74,9.09
110959,-0.04,0.26,1.02,59.45,-12.08,11.47
110969,-0.01,0.23,1.04,58.65,-8.73,12.27
110979,-0.00,0.24,1.02,59.14,-8.97,11.54
110989,-0.03,0.26,1.03,62.50,-9.46,12.70
110999,-0.02,0.24,0.97,61.28,-5.86,13.67
111009,-0.02,0.28,1.10,57.13,-0.92,15.32
111019,-0.02,0.26,1.03,61.10,-3.17,18.31
111029,-0.07,0.25,0.99,63.42,-5.13,20.20
111039,-0.07,0.29,1.07,63.11,-3.54,22.09
111049,-0.10,0.27,1.01,63.54,-1.40,21.85
111059,-0.02,0.25,1.07,61.22,2.87,24.72
111069,-0.12,0.23,1.02,70.43,-4.94,23.99
111079,-0.01,0.21,1.00,74.58,-6.53,20.69
111089,0.02,0.22,1.00,71.17,-2.81,17.88
111099,0.10,0.22,1.02,61.46,8.54,8.36
111109,0.16,0.23,1.06,60.97,3.91,9.34
111119,-0.07,0.30,0.98,64.39,-14.22,9.95
111129,-0.01,0.28,0.98,62.38,-15.56,16.30
111139,0.05,0.25,0.95,58.23,-18.86,17.82
111149,0.07,0.25,0.96,53.47,-21.30,22.89
111159,-0.04,0.30,1.00,47.79,-15.14,26.37
111169,-0.13,0.24,0.98,42.18,-9.46,45.78
111179,-0.16,0.22,0.87,32.90,-6.16,56.95
111189,-0.04,0.21,1.12,18.25,-0.92,63.42
111199,0.13,0.20,1.20,27.53,1.40,50.66
111209,-0.01,0.16,0.90,57.50,-1.83,28.56
111219,-0.28,0.07,0.80,40.89,10.07,46.45
111229,-0.11,-0.02,0.01,-34.24,-2.99,88.99
111239,-0.09,0.04,0.12,-127.56,-21.61,98.02
111249,-0.77,0.28,0.24,-274.17,13.24,79.16
