8962,0.14,0.27,0.51,12.38,-359.41,13.71,63.51,-41.42,114.32
8972,0.13,0.28,0.48,18.64,-368.78,6.72,67.31,-42.85,109.26
8982,0.12,0.31,0.43,34.18,-374.01,6.64,71.72,-44.21,104.22
8992,0.11,0.29,0.38,58.46,-377.42,16.07,76.83,-45.72,99.15
9002,0.09,0.27,0.32,80.30,-380.73,26.72,82.42,-47.01,93.74
9012,0.09,0.28,0.23,97.97,-385.23,37.35,88.53,-48.04,87.81
9022,0.09,0.31,0.16,108.93,-392.59,46.89,94.89,-48.66,81.38
9032,0.08,0.35,0.09,122.49,-398.71,53.15,101.61,-48.72,74.84
9042,0.08,0.38,0.01,139.41,-397.32,55.02,108.22,-48.22,68.83
9052,0.11,0.38,-0.14,152.07,-384.59,50.94,113.94,-47.29,63.91
9062,0.15,0.39,-0.28,152.34,-368.09,43.89,118.56,-46.04,59.77
9072,0.16,0.41,-0.37,140.49,-348.45,35.86,121.97,-44.63,56.36
9082,0.18,0.40,-0.45,126.42,-320.57,31.26,124.55,-43.53,53.74
9092,0.19,0.39,-0.48,112.56,-291.70,27.75,126.64,-42.55,51.60
9102,0.23,0.38,-0.48,101.99,-266.95,26.20,128.65,-41.64,49.57
9112,0.30,0.38,-0.47,94.87,-249.47,23.68,130.73,-40.65,47.54
9122,0.36,0.39,-0.42,93.37,-241.28,17.00,132.78,-39.25,45.64
9132,0.40,0.40,-0.41,98.14,-238.23,9.10,135.13,-37.62,43.75
9142,0.42,0.38,-0.44,107.81,-233.29,3.10,137.71,-35.93,42.03
9152,0.40,0.35,-0.48,119.06,-225.18,1.03,140.32,-34.39,40.48
9162,0.38,0.32,-0.55,128.85,-213.06,1.92,142.82,-33.09,39.14
9172,0.36,0.31,-0.62,133.00,-201.59,2.33,145.03,-31.79,37.95
9182,0.35,0.29,-0.67,133.88,-192.29,1.41,147.02,-30.44,36.91
9192,0.35,0.27,-0.72,135.69,-185.13,-0.05,149.01,-29.04,35.96
9202,0.34,0.26,-0.76,138.94,-178.64,-0.99,151.02,-27.63,35.09
9212,0.32,0.26,-0.80,144.51,-169.05,-1.76,153.06,-26.38,34.41
9222,0.32,0.26,-0.81,154.10,-155.20,-2.10,155.28,-25.41,33.92
9232,0.32,0.25,-0.81,173.75,-136.26,-3.14,157.99,-24.79,33.68
9242,0.32,0.25,-0.77,201.76,-117.18,-2.97,161.27,-24.33,33.51
9252,0.32,0.21,-0.78,241.50,-100.51,-1.18,165.46,-24.00,33.29
9262,0.30,0.14,-0.84,275.69,-90.27,0.48,169.78,-23.49,33.06
9272,0.25,0.04,-0.92,291.37,-82.71,4.78,173.54,-22.93,32.70
9282,0.23,-0.02,-0.97,295.77,-76.13,11.88,176.96,-22.40,32.19
9292,0.25,-0.06,-1.00,294.21,-76.51,18.25,-179.87,-21.58,31.65
9302,0.26,-0.12,-1.00,289.59,-80.47,22.80,-176.90,-20.58,31.20
9312,0.28,-0.19,-1.04,278.18,-86.30,25.33,-174.36,-19.44,30.87
9322,0.35,-0.27,-1.10,256.34,-90.13,27.21,-172.48,-18.38,30.60
9332,0.35,-0.29,-1.15,210.30,-86.46,19.95,-172.18,-17.62,30.76
9342,0.33,-0.29,-1.12,169.94,-73.21,11.61,-172.06,-17.40,30.98
9352,0.32,-0.30,-1.11,143.37,-56.91,7.03,-171.61,-17.46,31.06
9362,0.32,-0.32,-1.11,115.76,-48.36,3.89,-171.48,-17.32,31.13
9372,0.32,-0.33,-1.14,85.12,-51.25,0.75,-171.81,-16.67,31.32
9382,0.30,-0.33,-1.17,51.20,-65.46,-2.26,-172.66,-15.39,31.62
9392,0.28,-0.33,-1.20,20.94,-80.63,-3.54,-173.66,-13.91,31.86
9402,0.24,-0.31,-1.22,-1.01,-90.54,-1.36,-174.52,-12.50,31.91
9412,0.20,-0.29,-1.23,-15.18,-94.65,0.78,-175.19,-11.28,31.91
9422,0.18,-0.26,-1.23,-24.45,-89.92,1.75,-175.78,-10.45,31.90
9432,0.15,-0.25,-1.22,-32.92,-81.89,2.14,-176.37,-9.86,31.88
9442,0.14,-0.22,-1.19,-42.89,-71.07,1.09,-177.18,-9.48,31.93
9452,0.16,-0.17,-1.10,-51.96,-61.62,0.20,-178.14,-9.33,31.98
9462,0.17,-0.10,-1.02,-49.23,-69.35,-3.33,-178.65,-8.38,32.20
9472,0.18,-0.07,-1.02,-41.30,-81.05,-4.48,-178.83,-7.20,32.33
